Kindly copy this dataset in excel!!!,,,,,,,,,,,,,
,,,,,,,,,,,,,
Transaction ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
1049550,Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,55,250,13750,4125,0.3,Outlet
4957931,Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,55,225,12375,3712.5,0.3,Outlet
9046341,Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,225,14625,4387.5,0.3,Outlet
4524242,Amazon,1185732,17-09-2021,Northeast,New Hampshire,Manchester,Women's Apparel,70,325,22750,7962.5,0.35,Outlet
9715082,Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,70,475,33250,13300,0.4,Outlet
8400115,Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,65,300,19500,7800,0.4,Outlet
5657705,Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,65,200,13000,3900,0.3,Outlet
7658192,Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65,175,11375,3412.5,0.3,Outlet
9782129,Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Men's Apparel,75,175,13125,3937.5,0.3,Outlet
2237530,Foot Locker,1185732,19-10-2021,Northeast,New Hampshire,Manchester,Women's Apparel,80,300,24000,8400,0.35,Outlet
4474767,Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,75,450,33750,13500,0.4,Outlet
8801190,Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,65,325,21125,8450,0.4,Outlet
1266509,Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,65,345,22425,6727.5,0.3,Outlet
7243345,Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65,325,21125,6337.5,0.3,Outlet
1355914,Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Men's Apparel,75,300,22500,6750,0.3,Outlet
3833558,Foot Locker,1185732,18-11-2021,Northeast,New Hampshire,Manchester,Women's Apparel,80,400,32000,11200,0.35,Outlet
7384159,Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,75,625,46875,18750,0.4,Outlet
6270539,Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,65,425,27625,11050,0.4,Outlet
4537571,Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,65,400,26000,7800,0.3,Outlet
4573733,Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,65,350,22750,6825,0.3,Outlet
3975929,Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Men's Apparel,75,350,26250,7875,0.3,Outlet
6405610,Foot Locker,1185732,17-12-2021,Northeast,New Hampshire,Manchester,Women's Apparel,80,450,36000,12600,0.35,Outlet
2873142,Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,55,500,27500,9625,0.35,Outlet
6243497,Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55,300,16500,5775,0.35,Outlet
7290930,Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,45,300,13500,3375,0.25,Outlet
4596928,Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,50,150,7500,1875,0.25,Outlet
1404867,Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Apparel,65,200,13000,3250,0.25,Outlet
5665984,Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Women's Apparel,55,300,16500,4950,0.3,Outlet
1781350,Foot Locker,1185732,22-02-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,55,575,31625,11068.75,0.35,Outlet
3915646,Foot Locker,1185732,22-02-2021,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,55,225,12375,4331.25,0.35,Outlet
2048712,Foot Locker,1185732,22-02-2021,Northeast,New Hampshire,Manchester,Women's Street Footwear,45,275,12375,3093.75,0.25,Outlet
4598893,Foot Locker,1185732,01-01-2020,Northeast,New York,New York,Men's Street Footwear,47,336,15792,9633.12,0.61,Online
8191978,Foot Locker,1185732,02-01-2020,Northeast,New York,New York,Men's Athletic Footwear,47,260,12220,5132.4,0.42,Online
3136743,Foot Locker,1185732,03-01-2020,Northeast,New York,New York,Women's Street Footwear,36,250,9000,4140,0.46,Online
3342684,Foot Locker,1185732,04-01-2020,Northeast,New York,New York,Women's Athletic Footwear,41,247,10127,4658.42,0.46,Online
1709793,Foot Locker,1185732,05-01-2020,Northeast,New York,New York,Men's Apparel,55,234,12870,5148,0.4,Online
7328436,Foot Locker,1185732,06-01-2020,Northeast,New York,New York,Women's Apparel,46,260,11960,4425.2,0.37,Online
8955904,Foot Locker,1185732,07-01-2020,Northeast,New York,New York,Men's Street Footwear,46,313,14398,8926.76,0.62,Online
7327816,Foot Locker,1185732,08-01-2020,Northeast,New York,New York,Men's Athletic Footwear,46,261,12006,5282.64,0.44,Online
5022806,Foot Locker,1185732,21-01-2020,Northeast,New York,New York,Women's Street Footwear,36,276,9936,4669.92,0.47,Online
7530335,Foot Locker,1185732,22-01-2020,Northeast,New York,New York,Women's Athletic Footwear,44,206,9064,4441.36,0.49,Online
7786149,Foot Locker,1185732,23-01-2020,Northeast,New York,New York,Men's Apparel,58,243,14094,6060.42,0.43,Online
1618888,Foot Locker,1185732,24-01-2020,Northeast,New York,New York,Women's Apparel,48,290,13920,5289.6,0.38,Online
3686490,Foot Locker,1185732,25-01-2020,Northeast,New York,New York,Men's Street Footwear,46,354,16284,10258.92,0.63,Online
8602514,Foot Locker,1185732,26-01-2020,Northeast,New York,New York,Men's Athletic Footwear,48,259,12432,5345.76,0.43,Online
2258929,Foot Locker,1185732,27-01-2020,Northeast,New York,New York,Women's Street Footwear,39,247,9633,4720.17,0.49,Online
3410047,Foot Locker,1185732,28-01-2020,Northeast,New York,New York,Women's Athletic Footwear,43,216,9288,4644,0.5,Online
5385474,Foot Locker,1185732,29-01-2020,Northeast,New York,New York,Men's Apparel,59,230,13570,5699.4,0.42,Online
8328027,Foot Locker,1185732,30-01-2020,Northeast,New York,New York,Women's Apparel,45,238,10710,3748.5,0.35,Online
9452747,Foot Locker,1185732,31-01-2020,Northeast,New York,New York,Men's Street Footwear,45,300,13500,8370,0.62,Online
6288479,Foot Locker,1185732,01-02-2020,Northeast,New York,New York,Men's Athletic Footwear,47,234,10998,4509.18,0.41,Online
7423487,Foot Locker,1185732,02-02-2020,Northeast,New York,New York,Women's Street Footwear,39,252,9828,4914,0.5,Online
5500305,Foot Locker,1185732,03-02-2020,Northeast,New York,New York,Women's Athletic Footwear,41,239,9799,4801.51,0.49,Online
5254441,Foot Locker,1185732,04-02-2020,Northeast,New York,New York,Men's Apparel,56,215,12040,5056.8,0.42,Online
1862558,Foot Locker,1185732,05-02-2020,Northeast,New York,New York,Women's Apparel,49,238,11662,4314.94,0.37,Online
3949435,Foot Locker,1185732,06-02-2020,Northeast,New York,New York,Men's Street Footwear,54,317,17118,10955.52,0.64,Online
2718303,Foot Locker,1185732,07-02-2020,Northeast,New York,New York,Men's Athletic Footwear,50,259,12950,5180,0.4,Online
5368147,Foot Locker,1185732,08-02-2020,Northeast,New York,New York,Women's Street Footwear,46,261,12006,5642.82,0.47,Online
4743414,Foot Locker,1185732,09-02-2020,Northeast,New York,New York,Women's Athletic Footwear,46,230,10580,5078.4,0.48,Online
2883653,Foot Locker,1185732,10-02-2020,Northeast,New York,New York,Men's Apparel,59,245,14455,6504.75,0.45,Online
8611585,Foot Locker,1185732,03-03-2020,Northeast,New York,New York,Women's Apparel,59,290,17110,6159.6,0.36,Online
3028695,Foot Locker,1185732,04-03-2020,Northeast,New York,New York,Men's Street Footwear,55,313,17215,10501.15,0.61,Online
6940794,Foot Locker,1185732,05-03-2020,Northeast,New York,New York,Men's Athletic Footwear,54,270,14580,5977.8,0.41,Online
6210410,Foot Locker,1185732,06-03-2020,Northeast,New York,New York,Women's Street Footwear,46,278,12788,6138.24,0.48,Online
1197131,Foot Locker,1185732,07-03-2020,Northeast,New York,New York,Women's Athletic Footwear,47,261,12267,5520.15,0.45,Online
1830389,Foot Locker,1185732,08-03-2020,Northeast,New York,New York,Men's Apparel,55,252,13860,6237,0.45,Online
6615175,Foot Locker,1185732,09-03-2020,Northeast,New York,New York,Women's Apparel,64,305,19520,7612.8,0.39,Online
6675332,Foot Locker,1185732,10-03-2020,Northeast,New York,New York,Men's Street Footwear,59,319,18821,11292.6,0.6,Online
8239487,Foot Locker,1185732,11-03-2020,Northeast,New York,New York,Men's Athletic Footwear,53,267,14151,5943.42,0.42,Online
5755617,Foot Locker,1185732,12-03-2020,Northeast,New York,New York,Women's Street Footwear,46,247,11362,5112.9,0.45,Online
9037890,Foot Locker,1185732,13-03-2020,Northeast,New York,New York,Women's Athletic Footwear,46,243,11178,5141.88,0.46,Online
1276602,Foot Locker,1185732,14-03-2020,Northeast,New York,New York,Men's Apparel,58,231,13398,5761.14,0.43,Online
9627491,Foot Locker,1185732,15-03-2020,Northeast,New York,New York,Women's Apparel,61,286,17446,6978.4,0.4,Online
1539730,Foot Locker,1185732,16-03-2020,Northeast,New York,New York,Men's Street Footwear,58,325,18850,11498.5,0.61,Online
5303500,Foot Locker,1185732,17-03-2020,Northeast,New York,New York,Men's Athletic Footwear,53,308,16324,6692.84,0.41,Online
9651085,Foot Locker,1185732,18-03-2020,Northeast,New York,New York,Women's Street Footwear,45,257,11565,5319.9,0.46,Online
7534404,Foot Locker,1185732,31-03-2020,Northeast,New York,New York,Women's Athletic Footwear,47,241,11327,5323.69,0.47,Online
1509154,Walmart,1185732,17-04-2020,Northeast,New York,New York,Men's Apparel,54,270,14580,6561,0.45,Online
8143494,Walmart,1185732,18-04-2020,Northeast,New York,New York,Women's Apparel,62,290,17980,6652.6,0.37,Online
6377655,Walmart,1185732,19-04-2020,Northeast,New York,New York,Men's Street Footwear,56,360,20160,12499.2,0.62,Online
1529952,Walmart,1185732,20-04-2020,Northeast,New York,New York,Men's Athletic Footwear,50,270,13500,5940,0.44,Online
5381046,Walmart,1185732,21-04-2020,Northeast,New York,New York,Women's Street Footwear,47,268,12596,5920.12,0.47,Online
1292502,Walmart,1185732,22-04-2020,Northeast,New York,New York,Women's Athletic Footwear,47,252,11844,5448.24,0.46,Online
4379431,Walmart,1185732,23-04-2020,Northeast,New York,New York,Men's Apparel,58,252,14616,5846.4,0.4,Online
7683049,Walmart,1185732,24-04-2020,Northeast,New York,New York,Women's Apparel,59,280,16520,6608,0.4,Online
1503518,Walmart,1185732,25-04-2020,Northeast,New York,New York,Men's Apparel,64,236,15104,6343.68,0.42,Online
6125387,Walmart,1185732,26-04-2020,Northeast,New York,New York,Women's Apparel,68,290,19720,7493.6,0.38,Online
2030790,Walmart,1185732,27-04-2020,Northeast,New York,New York,Men's Street Footwear,60,299,17940,10764,0.6,Online
9637322,Walmart,1185732,28-04-2020,Northeast,New York,New York,Men's Athletic Footwear,53,273,14469,6221.67,0.43,Online
9651262,Walmart,1185732,29-04-2020,Northeast,New York,New York,Women's Street Footwear,52,258,13416,6439.68,0.48,Online
9868554,Walmart,1185732,30-04-2020,Northeast,New York,New York,Women's Athletic Footwear,50,252,12600,6174,0.49,Online
1839795,Walmart,1185732,01-05-2020,Northeast,New York,New York,Men's Apparel,64,254,16256,6827.52,0.42,Online
1854287,Walmart,1185732,02-05-2020,Northeast,New York,New York,Women's Apparel,66,263,17358,6422.46,0.37,Online
9820606,Walmart,1185732,03-05-2020,Northeast,New York,New York,Men's Street Footwear,62,312,19344,12380.16,0.64,Online
3434975,Walmart,1185732,04-05-2020,Northeast,New York,New York,Men's Athletic Footwear,51,300,15300,6426,0.42,Online
7525596,Walmart,1185732,05-05-2020,Northeast,New York,New York,Women's Street Footwear,54,285,15390,7233.3,0.47,Online
6514290,Walmart,1185732,06-05-2020,Northeast,New York,New York,Women's Athletic Footwear,54,225,12150,5589,0.46,Online
3700040,Walmart,1185732,07-05-2020,Northeast,New York,New York,Men's Apparel,60,261,15660,6733.8,0.43,Online
1650011,Walmart,1185732,18-07-2020,Northeast,New York,New York,Women's Apparel,68,290,19720,6902,0.35,Online
5540184,Sports Direct,1197831,19-07-2020,Northeast,New York,New York,Men's Street Footwear,24,234,5616,2639.52,0.47,Online
4563288,Sports Direct,1197831,20-07-2020,Northeast,New York,New York,Men's Athletic Footwear,34,225,7650,3748.5,0.49,Online
4062163,Sports Direct,1197831,21-07-2020,Northeast,New York,New York,Women's Street Footwear,33,210,6930,3187.8,0.46,Online
9136067,Sports Direct,1197831,22-07-2020,Northeast,New York,New York,Women's Athletic Footwear,34,175,5950,3272.5,0.55,Online
9263484,Sports Direct,1197831,23-07-2020,South,Texas,Houston,Men's Apparel,36,154,5544,2383.92,0.43,Online
5625449,Sports Direct,1197831,24-07-2020,South,Texas,Houston,Women's Apparel,34,203,6902,4417.28,0.64,Online
9142102,Sports Direct,1197831,25-07-2020,South,Texas,Houston,Men's Street Footwear,23,213,4899,2449.5,0.5,Online
3320283,Sports Direct,1197831,26-07-2020,South,Texas,Houston,Men's Athletic Footwear,33,255,8415,3786.75,0.45,Online
8131371,Sports Direct,1197831,27-07-2020,South,Texas,Houston,Women's Street Footwear,32,176,5632,2534.4,0.45,Online
6197658,Sports Direct,1197831,28-07-2020,South,Texas,Houston,Women's Athletic Footwear,34,175,5950,3570,0.6,Online
5128563,Sports Direct,1197831,29-07-2020,South,Texas,Houston,Men's Apparel,38,125,4750,2137.5,0.45,Online
9768110,Sports Direct,1197831,30-07-2020,South,Texas,Houston,Women's Apparel,34,196,6664,4198.32,0.63,Online
1053295,Sports Direct,1197831,31-07-2020,South,Texas,Houston,Men's Street Footwear,29,254,7366,3314.7,0.45,Online
2398153,Sports Direct,1197831,01-08-2020,South,Texas,Houston,Men's Athletic Footwear,39,236,9204,4141.8,0.45,Online
3179939,Sports Direct,1197831,02-08-2020,South,Texas,Houston,Women's Street Footwear,32,182,5824,2853.76,0.49,Online
7681355,Sports Direct,1197831,03-08-2020,South,Texas,Houston,Women's Athletic Footwear,37,174,6438,3734.04,0.58,Online
3912385,Sports Direct,1197831,04-08-2020,South,Texas,Houston,Men's Apparel,41,125,5125,2050,0.4,Online
2120414,Sports Direct,1197831,05-08-2020,South,Texas,Houston,Women's Apparel,39,189,7371,4422.6,0.6,Online
2528517,Sports Direct,1197831,06-08-2020,South,Texas,Houston,Men's Street Footwear,27,234,6318,3032.64,0.48,Online
4302864,Sports Direct,1197831,07-08-2020,South,Texas,Houston,Men's Athletic Footwear,38,225,8550,3847.5,0.45,Online
6956483,Sports Direct,1197831,08-08-2020,South,Texas,Houston,Women's Street Footwear,34,203,6902,3174.92,0.46,Online
3476375,Sports Direct,1197831,09-08-2020,South,Texas,Houston,Women's Athletic Footwear,36,163,5868,3462.12,0.59,Online
6403921,Walmart,1197831,10-08-2020,South,Texas,Houston,Men's Apparel,42,147,6174,2593.08,0.42,Online
9102690,Walmart,1197831,11-08-2020,South,Texas,Houston,Women's Apparel,39,232,9048,5519.28,0.61,Online
6244346,Walmart,1197831,12-08-2020,South,Texas,Houston,Men's Street Footwear,29,268,7772,3730.56,0.48,Online
2377441,Walmart,1197831,13-08-2020,South,Texas,Houston,Men's Athletic Footwear,38,259,9842,4527.32,0.46,Online
2726944,Walmart,1197831,14-08-2020,South,Texas,Houston,Women's Street Footwear,33,225,7425,3564,0.48,Online
5026609,Walmart,1197831,15-08-2020,South,Texas,Houston,Women's Athletic Footwear,39,189,7371,4275.18,0.58,Online
6019918,Walmart,1197831,16-08-2020,South,Texas,Houston,Men's Apparel,42,168,7056,2822.4,0.4,Online
8051002,Walmart,1197831,17-08-2020,South,Texas,Houston,Women's Apparel,37,276,10212,6433.56,0.63,Online
3281911,Walmart,1197831,18-08-2020,South,Texas,Houston,Men's Street Footwear,39,238,9282,4362.54,0.47,Online
1798409,Walmart,1197831,19-08-2020,South,Texas,Houston,Men's Athletic Footwear,42,238,9996,4498.2,0.45,Online
2000801,Walmart,1197831,20-08-2020,South,Texas,Houston,Women's Street Footwear,37,232,8584,4206.16,0.49,Online
5132897,Walmart,1197831,21-08-2020,South,Texas,Houston,Women's Athletic Footwear,38,203,7714,4396.98,0.57,Online
8176038,Walmart,1197831,22-08-2020,South,Texas,Houston,Men's Apparel,41,169,6929,3118.05,0.45,Online
7345609,Walmart,1197831,23-08-2020,South,Texas,Houston,Women's Apparel,47,250,11750,7520,0.64,Online
4132246,Walmart,1197831,24-08-2020,South,Texas,Houston,Men's Street Footwear,37,238,8806,3962.7,0.45,Online
9545810,Walmart,1197831,25-08-2020,South,Texas,Houston,Men's Athletic Footwear,42,238,9996,4598.16,0.46,Online
3275363,Walmart,1197831,26-08-2020,South,Texas,Houston,Women's Street Footwear,37,319,11803,5311.35,0.45,Online
3471025,Walmart,1197831,27-08-2020,South,Texas,Houston,Women's Athletic Footwear,36,210,7560,4536,0.6,Online
7658934,Walmart,1197831,28-08-2020,South,Texas,Houston,Men's Apparel,41,196,8036,3214.4,0.4,Online
2746176,Walmart,1197831,29-08-2020,South,Texas,Houston,Women's Apparel,47,293,13771,8675.73,0.63,Online
4229947,Walmart,1197831,30-08-2020,South,Texas,Houston,Men's Street Footwear,37,268,9916,4858.84,0.49,Online
5208974,Walmart,1197831,31-08-2020,South,Texas,Houston,Men's Athletic Footwear,41,259,10619,4778.55,0.45,Online
5008448,Walmart,1197831,01-09-2020,South,Texas,Houston,Women's Street Footwear,39,297,11583,5328.18,0.46,Online
6562065,Walmart,1197831,02-09-2020,South,Texas,Houston,Women's Athletic Footwear,38,189,7182,4237.38,0.59,Online
5170132,Walmart,1197831,03-09-2020,South,Texas,Houston,Men's Apparel,41,169,6929,2771.6,0.4,Online
8160156,Walmart,1197831,04-09-2020,South,Texas,Houston,Women's Apparel,46,225,10350,6727.5,0.65,Online
6288362,Walmart,1197831,05-09-2020,South,Texas,Houston,Men's Street Footwear,44,255,11220,5385.6,0.48,Online
3026123,Walmart,1197831,06-09-2020,South,Texas,Houston,Men's Athletic Footwear,41,213,8733,4017.18,0.46,Online
1341577,Walmart,1197831,07-09-2020,South,Texas,Houston,Women's Street Footwear,46,234,10764,5274.36,0.49,Online
6898097,Walmart,1197831,08-09-2020,South,Texas,Houston,Women's Athletic Footwear,47,181,8507,4678.85,0.55,Online
4047212,Walmart,1197831,09-09-2020,South,Texas,Houston,Men's Apparel,44,175,7700,3311,0.43,Online
1105812,Walmart,1197831,10-09-2020,South,Texas,Houston,Women's Apparel,50,213,10650,6816,0.64,Online
9755376,Walmart,1197831,11-09-2020,South,Texas,Houston,Men's Street Footwear,44,240,10560,5280,0.5,Online
6159651,Walmart,1197831,12-09-2020,South,Texas,Houston,Men's Athletic Footwear,43,216,9288,4365.36,0.47,Online
7837933,Walmart,1197831,13-09-2020,South,Texas,Houston,Women's Street Footwear,48,188,9024,4241.28,0.47,Online
6867606,Walmart,1197831,14-09-2020,South,Texas,Houston,Women's Athletic Footwear,45,168,7560,4384.8,0.58,Online
9320657,Walmart,1197831,15-09-2020,South,Texas,Houston,Men's Apparel,42,150,6300,2583,0.41,Online
8587421,Walmart,1197831,16-09-2020,South,Texas,Houston,Women's Apparel,53,210,11130,6900.6,0.62,Online
3957992,Walmart,1197831,20-10-2020,South,Texas,Houston,Men's Street Footwear,43,234,10062,4930.38,0.49,Online
4028010,Walmart,1197831,21-10-2020,South,Texas,Houston,Men's Athletic Footwear,43,243,10449,5120.01,0.49,Online
4720555,Walmart,1197831,22-10-2020,South,Texas,Houston,Women's Street Footwear,47,206,9682,4647.36,0.48,Online
3106443,Walmart,1197831,23-10-2020,South,Texas,Houston,Women's Athletic Footwear,48,203,9744,5359.2,0.55,Online
